,FACILITY_ID,BUSINESS_NAME,ADDR,CITY,CAT_1,CAT_2,SUBCAT_1,SUBCAT_2,SUBCAT_3,INFRACTION_TYPE,RESULT,INFRACTION_TOTAL,INSPECTION_DATE,REQUIRE_REINSPECTION,CERTIFIED_FOOD_HANDLER,INSPECTION_TYPE
115,4850096A-AFCF-4236-8773-00FEAE13B1B8,PIZZA HUT,2B - 2934 KING ST EST,KITCHENER,Food, General,Restaurant,,,,,,2017-01-06,N,Yes,Compliance Inspection
116,4850096A-AFCF-4236-8773-00FEAE13B1B8,PIZZA HUT,2B - 2934 KING ST EST,KITCHENER,Food, General,Restaurant,,,,,,2016-03-14,N,Yes,Compliance Inspection
117,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-03-22,N,No,Re-inspection
118,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2015-10-28,Y,No,Compliance Inspection
119,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2015-10-28,Y,No,Compliance Inspection
120,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2015-10-28,Y,No,Compliance Inspection
121,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-30,N,No,Re-inspection
122,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,4.0,2016-02-29,Y,No,Compliance Inspection
123,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-02-29,Y,No,Compliance Inspection
124,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2016-07-05,Y,No,Compliance Inspection
125,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-07-05,Y,No,Compliance Inspection
126,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,3.0,2016-07-05,Y,No,Compliance Inspection
127,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2016-03-04,N,No,Re-inspection
128,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2017-03-20,Y,No,Compliance Inspection
129,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-03-20,Y,No,Compliance Inspection
130,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-03-20,Y,No,Compliance Inspection
131,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-11-16,Y,No,Compliance Inspection
132,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-11-16,Y,No,Compliance Inspection
133,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-11-16,Y,No,Compliance Inspection
134,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-07-15,N,No,Re-inspection
135,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2017-06-28,N,No,Compliance Inspection
136,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2017-06-28,N,No,Compliance Inspection
137,8078389C-B595-4331-AF79-01A2A0959F75,SOUVLAKI FLAME FAMILY RESTAURANT,1051 VICTORIA ST N,KITCHENER,Food, General,Restaurant,,,,,,2015-11-10,N,No,Re-inspection
138,BF2FF858-F214-4F62-B93A-01CEE16F199E,NUTRITION FOR LEARNING - ST. ANNE,127 ELGIN ST N,CAMBRIDGE,Food, Institutional,Nourishment Program,,,NON-CRITICAL,Not in Compliance,3.0,2016-12-01,N,No,Compliance Inspection
139,BF2FF858-F214-4F62-B93A-01CEE16F199E,NUTRITION FOR LEARNING - ST. ANNE,127 ELGIN ST N,CAMBRIDGE,Food, Institutional,Nourishment Program,,,,,,2015-12-10,N,Yes,Compliance Inspection
140,041D4017-3867-4EFF-9949-01F7B3FC34E1,WALLENSTEIN BIBLE CHAPEL,4522 HERRGOTT RD,WELLESLEY,Food, General,Community Kitchen,,,NON-CRITICAL,Not in Compliance,1.0,2015-10-14,N,No,Compliance Inspection
141,041D4017-3867-4EFF-9949-01F7B3FC34E1,WALLENSTEIN BIBLE CHAPEL,4522 HERRGOTT RD,WELLESLEY,Food, General,Community Kitchen,,,,,,2016-12-13,N,No,Compliance Inspection
142,470710A4-44E9-4C02-A11C-02352C7E7C6A,MAC'S CONVENIENCE STORE,585 DOON VILLAGE RD,KITCHENER,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,2.0,2017-05-18,N,No,Compliance Inspection
143,470710A4-44E9-4C02-A11C-02352C7E7C6A,MAC'S CONVENIENCE STORE,585 DOON VILLAGE RD,KITCHENER,Food, General,Food store convenience , Variety,,,,,2016-08-18,N,No,Compliance Inspection
144,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-12-14,Y,Yes,Compliance Inspection
145,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-12-14,Y,Yes,Compliance Inspection
146,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-12-14,Y,Yes,Compliance Inspection
147,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-11-20,N,Yes,Compliance Inspection
148,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,3.0,2015-11-20,N,Yes,Compliance Inspection
149,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2015-11-20,N,Yes,Compliance Inspection
150,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,3.0,2017-04-13,Y,No,Compliance Inspection
151,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,4.0,2017-04-13,Y,No,Compliance Inspection
152,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,5.0,2017-04-13,Y,No,Compliance Inspection
153,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-08-09,Y,Yes,Compliance Inspection
154,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,4.0,2017-08-09,Y,Yes,Compliance Inspection
155,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2017-08-09,Y,Yes,Compliance Inspection
156,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-08-09,Y,Yes,Compliance Inspection
157,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-08-02,Y,Yes,Compliance Inspection
158,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-08-02,Y,Yes,Compliance Inspection
159,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-03-15,N,Yes,Compliance Inspection
160,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-03-15,N,Yes,Compliance Inspection
161,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-03-15,N,Yes,Compliance Inspection
162,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2016-03-23,N,No,Re-inspection
163,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2016-03-23,N,No,Re-inspection
164,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-12-20,N,No,Re-inspection
165,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,,,,2017-08-11,N,Yes,Compliance Inspection
166,3A1276C5-8E87-4404-B972-026C5A144D8B,SUSHI 99,12 - 36 NORTHFIELD DR E,WATERLOO,Food, General,Restaurant,,,,,,2017-04-20,N,No,Re-inspection
167,A1502042-EED8-416B-91D2-02717F07E5C7,"OAKS PRESCHOOL, THE",147 ELGIN ST N,CAMBRIDGE,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,NON-CRITICAL,Corrected During Inspection,1.0,2016-03-18,N,Yes,Compliance Inspection
168,A1502042-EED8-416B-91D2-02717F07E5C7,"OAKS PRESCHOOL, THE",147 ELGIN ST N,CAMBRIDGE,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,NON-CRITICAL,Not in Compliance,2.0,2017-07-27,N,No,Compliance Inspection
169,A1502042-EED8-416B-91D2-02717F07E5C7,"OAKS PRESCHOOL, THE",147 ELGIN ST N,CAMBRIDGE,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,NON-CRITICAL,Not in Compliance,1.0,2017-03-17,N,Yes,Compliance Inspection
170,A1502042-EED8-416B-91D2-02717F07E5C7,"OAKS PRESCHOOL, THE",147 ELGIN ST N,CAMBRIDGE,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,CRITICAL,Not in Compliance,1.0,2017-03-17,N,Yes,Compliance Inspection
171,A1502042-EED8-416B-91D2-02717F07E5C7,"OAKS PRESCHOOL, THE",147 ELGIN ST N,CAMBRIDGE,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,CRITICAL,Not in Compliance,1.0,2016-11-18,N,Yes,Compliance Inspection
172,A1502042-EED8-416B-91D2-02717F07E5C7,"OAKS PRESCHOOL, THE",147 ELGIN ST N,CAMBRIDGE,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,,,,2015-12-02,N,Yes,Compliance Inspection
173,A1502042-EED8-416B-91D2-02717F07E5C7,"OAKS PRESCHOOL, THE",147 ELGIN ST N,CAMBRIDGE,Food, Institutional,Child Care Onsite Prep.,Recreational Camp,Co-op,,,,2016-08-05,N,Yes,Compliance Inspection
174,36B3F288-0034-4519-BDA4-02A637344779,A&W,443 HIGHLAND RD W,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-03-08,N,Yes,Compliance Inspection
175,36B3F288-0034-4519-BDA4-02A637344779,A&W,443 HIGHLAND RD W,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-03-08,N,Yes,Compliance Inspection
176,36B3F288-0034-4519-BDA4-02A637344779,A&W,443 HIGHLAND RD W,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-03-18,Y,Yes,Compliance Inspection
177,36B3F288-0034-4519-BDA4-02A637344779,A&W,443 HIGHLAND RD W,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-03-18,Y,Yes,Compliance Inspection
178,36B3F288-0034-4519-BDA4-02A637344779,A&W,443 HIGHLAND RD W,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-03-18,Y,Yes,Compliance Inspection
179,36B3F288-0034-4519-BDA4-02A637344779,A&W,443 HIGHLAND RD W,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-09-19,N,Yes,Compliance Inspection
180,36B3F288-0034-4519-BDA4-02A637344779,A&W,443 HIGHLAND RD W,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-03-29,N,No,Re-inspection
181,36B3F288-0034-4519-BDA4-02A637344779,A&W,443 HIGHLAND RD W,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-03-29,N,No,Re-inspection
182,36B3F288-0034-4519-BDA4-02A637344779,A&W,443 HIGHLAND RD W,KITCHENER,Food, General,Restaurant,,,,,,2015-08-26,N,Yes,Compliance Inspection
183,152AED98-DFCA-4288-B9F3-02D31F7A1786,ZEHRS MARKET,1375 WEBER ST E,KITCHENER,Food, General,Supermarket,,,NON-CRITICAL,Not in Compliance,1.0,2016-11-28,N,Yes,Compliance Inspection
184,152AED98-DFCA-4288-B9F3-02D31F7A1786,ZEHRS MARKET,1375 WEBER ST E,KITCHENER,Food, General,Supermarket,,,NON-CRITICAL,Not in Compliance,1.0,2017-06-27,Y,Yes,Compliance Inspection
185,152AED98-DFCA-4288-B9F3-02D31F7A1786,ZEHRS MARKET,1375 WEBER ST E,KITCHENER,Food, General,Supermarket,,,,,,2016-04-13,N,Yes,Compliance Inspection
186,152AED98-DFCA-4288-B9F3-02D31F7A1786,ZEHRS MARKET,1375 WEBER ST E,KITCHENER,Food, General,Supermarket,,,,,,2017-06-29,N,Yes,Re-inspection
187,92628DBB-C1F6-464E-BCFD-02FCE6CCBD4E,PITA PIT,111 - 1020 OTTAWA ST N,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-09-28,N,Yes,Compliance Inspection
188,92628DBB-C1F6-464E-BCFD-02FCE6CCBD4E,PITA PIT,111 - 1020 OTTAWA ST N,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-07-12,N,No,Compliance Inspection
189,92628DBB-C1F6-464E-BCFD-02FCE6CCBD4E,PITA PIT,111 - 1020 OTTAWA ST N,KITCHENER,Food, General,Restaurant,,,,,,2017-02-02,N,Yes,Compliance Inspection
190,92628DBB-C1F6-464E-BCFD-02FCE6CCBD4E,PITA PIT,111 - 1020 OTTAWA ST N,KITCHENER,Food, General,Restaurant,,,,,,2016-03-22,N,Yes,Compliance Inspection
191,92628DBB-C1F6-464E-BCFD-02FCE6CCBD4E,PITA PIT,111 - 1020 OTTAWA ST N,KITCHENER,Food, General,Restaurant,,,,,,2015-09-23,N,Yes,Compliance Inspection
192,720C4EA2-A4F9-4D34-A4A4-031D66084F0D,"BOUTIQUE BAKER, THE",1 - 1225 KING ST E,CAMBRIDGE,Food, General,Bakery - Production,,,NON-CRITICAL,Not in Compliance,1.0,2016-01-21,N,No,Compliance Inspection
193,720C4EA2-A4F9-4D34-A4A4-031D66084F0D,"BOUTIQUE BAKER, THE",1 - 1225 KING ST E,CAMBRIDGE,Food, General,Bakery - Production,,,,,,2017-07-24,N,No,Compliance Inspection
194,720C4EA2-A4F9-4D34-A4A4-031D66084F0D,"BOUTIQUE BAKER, THE",1 - 1225 KING ST E,CAMBRIDGE,Food, General,Bakery - Production,,,,,,2016-07-27,N,No,Compliance Inspection
195,720C4EA2-A4F9-4D34-A4A4-031D66084F0D,"BOUTIQUE BAKER, THE",1 - 1225 KING ST E,CAMBRIDGE,Food, General,Bakery - Production,,,,,,2017-01-16,N,Yes,Compliance Inspection
196,A9B8B2EE-0856-4874-88EB-036370C37008,YMCA-OUTDOORCENTRE AFTER SCHOOL PROGRAM,3738 HESSEN STRASSE,WELLESLEY,Food, Institutional,Before and After School Program,,,NON-CRITICAL,Not in Compliance,1.0,2016-10-27,N,No,Compliance Inspection
197,A9B8B2EE-0856-4874-88EB-036370C37008,YMCA-OUTDOORCENTRE AFTER SCHOOL PROGRAM,3738 HESSEN STRASSE,WELLESLEY,Food, Institutional,Before and After School Program,,,NON-CRITICAL,Not in Compliance,1.0,2017-03-28,N,No,Compliance Inspection
198,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-04-11,Y,Yes,Re-inspection
199,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-04-11,Y,Yes,Re-inspection
200,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-09-16,N,Yes,Compliance Inspection
201,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-09-16,N,Yes,Compliance Inspection
202,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-09-16,N,Yes,Compliance Inspection
203,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,2.0,2015-08-25,N,Yes,Compliance Inspection
204,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2015-08-25,N,Yes,Compliance Inspection
205,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,8.0,2016-04-08,Y,No,Compliance Inspection
206,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-04-08,Y,No,Compliance Inspection
207,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-02-06,N,Yes,Compliance Inspection
208,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-02-06,N,Yes,Compliance Inspection
209,B4118D11-33C9-4DE3-A91A-03AFF1ADA818,COFFEE CULTURE,210 PINEBUSH RD,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2017-02-06,N,Yes,Compliance Inspection
210,03E865AB-FAB8-46F5-A4F5-03CF227BE848,PALM VALLEY INDIAN SPICES,D1 - 580 HESPELER RD,CAMBRIDGE,Food, General,Food store convenience , Variety,,CRITICAL,Corrected During Inspection,1.0,2017-04-13,N,No,Compliance Inspection
211,03E865AB-FAB8-46F5-A4F5-03CF227BE848,PALM VALLEY INDIAN SPICES,D1 - 580 HESPELER RD,CAMBRIDGE,Food, General,Food store convenience , Variety,,NON-CRITICAL,Not in Compliance,1.0,2017-04-13,N,No,Compliance Inspection
212,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2016-10-05,Y,No,Compliance Inspection
213,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2016-10-05,Y,No,Compliance Inspection
214,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2015-11-13,N,No,Re-inspection
215,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-11-13,N,No,Re-inspection
216,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2015-11-13,N,No,Re-inspection
217,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-06-27,N,No,Compliance Inspection
218,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-06-27,N,No,Compliance Inspection
219,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,3.0,2015-11-09,Y,No,Compliance Inspection
220,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,2.0,2015-11-09,Y,No,Compliance Inspection
221,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Corrected During Inspection,1.0,2015-11-09,Y,No,Compliance Inspection
222,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-03-06,Y,No,Compliance Inspection
223,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-03-06,Y,No,Compliance Inspection
224,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2016-02-17,N,No,Compliance Inspection
225,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2016-02-17,N,No,Compliance Inspection
226,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2016-10-07,N,No,Re-inspection
227,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,2.0,2017-06-12,N,No,Compliance Inspection
228,059261DB-536D-45D7-8F8F-0407DD2816F0,"FIDDLE & FIRKIN, THE",710 KING ST E,CAMBRIDGE,Food, General,Restaurant,,,,,,2017-03-20,N,No,Re-inspection
229,48DCEE04-136F-4383-92DC-040C365F62C5,FARM BOY 2012 INC.,2 - 385 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,CRITICAL,Not in Compliance,1.0,2017-08-10,Y,No,Compliance Inspection
230,48DCEE04-136F-4383-92DC-040C365F62C5,FARM BOY 2012 INC.,2 - 385 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,CRITICAL,Corrected During Inspection,1.0,2017-05-08,N,No,Re-inspection
231,48DCEE04-136F-4383-92DC-040C365F62C5,FARM BOY 2012 INC.,2 - 385 FAIRWAY RD S,KITCHENER,Food, General,Restaurant,,,NON-CRITICAL,Not in Compliance,1.0,2017-05-08,N,No,Re-inspection
