"INSPECTION_ID","FACILITYID","INSPECTION_DATE","REQUIRE_REINSPECTION","CERTIFIED_FOOD_HANDLER","INSPECTION_TYPE"
"8080CFE5-6607-48A5-9397-E609F0445CCD","D995D510-5A4B-4363-8972-04253AFE2B7F","2016/09/20","N","Yes","Compliance Inspection"
"EE76044B-B30B-4E68-96A6-CE417736BE85","C2093744-EA30-43E6-A0FD-04947936749E","2017/05/08","N","Yes","Compliance Inspection"
"FD4CBA1A-218E-4224-B938-71F87F7F543B","C2093744-EA30-43E6-A0FD-04947936749E","2016/06/15","N","Yes","Compliance Inspection"
"9EC44D4A-DBC0-4261-BDA4-2FDD3535C888","C2093744-EA30-43E6-A0FD-04947936749E","2016/04/01","N","Yes","Compliance Inspection"
"29F76FC6-A8CC-490A-98CE-B3087614D851","C2093744-EA30-43E6-A0FD-04947936749E","2016/12/05","N","Yes","Compliance Inspection"
"E37C9AA1-2785-45EC-84D3-5B5CBCC61646","E9C8796C-E839-49B9-BDC8-04B47FA66C2F","2017/01/18","N","No","Compliance Inspection"
"CAED1221-6C2B-4D62-98A7-CE5AAE3D31D2","E9C8796C-E839-49B9-BDC8-04B47FA66C2F","2016/01/06","N","No","Compliance Inspection"
"8F39DCD7-B3CD-4B12-A3E6-AF3FC4BF7018","2F082CC4-384E-49D1-8DAC-04EA3FAB14FA","2016/07/20","N","No","Compliance Inspection"
"452AE3A6-90FD-497C-A680-8D6E76E3A58F","2F082CC4-384E-49D1-8DAC-04EA3FAB14FA","2017/04/25","N","No","Compliance Inspection"
"2A21FAA3-60A5-4788-94D1-9334B6F0FFFA","2F082CC4-384E-49D1-8DAC-04EA3FAB14FA","2015/09/03","N","Yes","Compliance Inspection"
"B59162E9-DBFB-4850-97CD-C4EE41AA752C","2F082CC4-384E-49D1-8DAC-04EA3FAB14FA","2016/04/12","N","No","Compliance Inspection"
"AAFA40BD-87E5-4632-A71B-3224F02A6843","BCB8A6E6-CB31-4979-8CBE-0517F6EB5549","2017/07/19","Y","Yes","Compliance Inspection"
"6E2D598C-E18E-4650-8385-48A2AF8BFB05","BCB8A6E6-CB31-4979-8CBE-0517F6EB5549","2015/11/30","N","Yes","Compliance Inspection"
"AC3FC1EB-2520-4EE2-BDBB-B2C35BCA9A16","BCB8A6E6-CB31-4979-8CBE-0517F6EB5549","2016/02/09","N","Yes","Compliance Inspection"
"9B207D99-5144-432B-BC08-412C9BD33D68","BCB8A6E6-CB31-4979-8CBE-0517F6EB5549","2017/08/15","N","No","Re-inspection"
"25761EA9-FC94-4190-A5A0-AF7721F8BA12","BCB8A6E6-CB31-4979-8CBE-0517F6EB5549","2016/10/26","N","Yes","Compliance Inspection"
"4ACB2F5C-7A98-44D2-A073-5098469CF13F","BCB8A6E6-CB31-4979-8CBE-0517F6EB5549","2016/07/19","N","Yes","Compliance Inspection"
"7D3E64CE-BBA9-4D2E-A990-95E84F1ABC33","BCB8A6E6-CB31-4979-8CBE-0517F6EB5549","2017/03/23","N","Yes","Compliance Inspection"
"DF23135E-5FEA-4EBB-A77A-E1A3FEF19624","29D87200-11A3-4DDB-BA11-054D37647345","2017/06/06","N","Yes","Compliance Inspection"
"2DD8E9FA-90E4-4879-99BF-2B64D4DB1F85","29D87200-11A3-4DDB-BA11-054D37647345","2015/08/31","N","Yes","Compliance Inspection"
"98084936-CB09-4AFD-90F1-EB7DACD4D4AE","29D87200-11A3-4DDB-BA11-054D37647345","2016/12/12","N","Yes","Compliance Inspection"
"D3FFB294-70D9-476D-94C6-D564A7B3B2B1","29D87200-11A3-4DDB-BA11-054D37647345","2016/07/06","N","Yes","Compliance Inspection"
"0BD72CAE-C839-48D5-95D3-D5828B6FFB1E","6161A8D3-7EF2-4CC8-A9C0-054DE0D9CEF5","2015/10/08","N","No","Compliance Inspection"
"18836CBB-A748-4CBD-B446-A14F57693FE6","6161A8D3-7EF2-4CC8-A9C0-054DE0D9CEF5","2016/09/28","N","No","Compliance Inspection"
"AAD75562-BB59-4EBD-ABBA-FC3FCEE1F93C","00293D38-B32A-4866-82C2-0562D376B654","2017/08/04","N","No","Compliance Inspection"
"CB31190F-CBCF-42C4-880F-FB2B272EF432","91C1F173-80FB-4C3A-9BCA-056FAF220E50","2017/04/21","N","Yes","Compliance Inspection"
"0E9A276E-3432-4437-9A7A-51E73057C6FC","03B1A108-8EAA-4D7D-B07F-05A4231C806E","2015/08/26","N","No","Compliance Inspection"
"6FE67775-B31A-4FFD-9F28-E4289B5CD75C","03B1A108-8EAA-4D7D-B07F-05A4231C806E","2016/01/11","N","No","Compliance Inspection"
"5F631460-E29C-4F35-847A-4C8C0CC0F637","03B1A108-8EAA-4D7D-B07F-05A4231C806E","2017/01/12","N","No","Re-inspection"
"49037635-DD44-4965-997C-A0E9108F6381","03B1A108-8EAA-4D7D-B07F-05A4231C806E","2016/09/07","N","No","Re-inspection"
"7E3A3A74-1C44-4D63-9C0E-4D7166AC1795","03B1A108-8EAA-4D7D-B07F-05A4231C806E","2016/08/31","Y","No","Compliance Inspection"
"094EAC31-1048-4532-BDBC-384A306591A3","03B1A108-8EAA-4D7D-B07F-05A4231C806E","2017/01/06","N","No","Compliance Inspection"
"511C5889-2AF3-4F09-A302-97CC0623AB9E","1BAA20E5-1676-42FF-9113-05C9E379314B","2016/03/15","N","No","Compliance Inspection"
"A203F851-1F99-4817-B734-70727B301FEA","1BAA20E5-1676-42FF-9113-05C9E379314B","2017/06/26","N","No","Compliance Inspection"
"FEC9519D-2F42-4AEF-A1D3-F86CEB9871B3","40674EFA-5E71-4C3F-85BD-05F1C7FBDD77","2017/06/13","N","No","Compliance Inspection"
"1BBAD46B-9A3E-4712-BBFC-A631601D38E3","40674EFA-5E71-4C3F-85BD-05F1C7FBDD77","2015/10/22","N","No","Compliance Inspection"
"854DF150-CB71-425A-B47D-A09894C713F5","40674EFA-5E71-4C3F-85BD-05F1C7FBDD77","2016/09/14","N","No","Compliance Inspection"
"FCD09B8D-C3A3-4405-A1D4-06DA24B0DE0F","40674EFA-5E71-4C3F-85BD-05F1C7FBDD77","2016/06/21","N","No","Compliance Inspection"
"70D24F99-39D2-41AD-A7AD-AB413FA10059","0455EF6C-FAAF-4DF5-95B4-060D76727AF1","2016/06/22","N","No","Compliance Inspection"
"9155D5D3-5502-4E4D-93EC-5E68ECCCBD0D","0455EF6C-FAAF-4DF5-95B4-060D76727AF1","2017/04/21","N","No","Compliance Inspection"
"C4B9299E-FB7F-4AC0-AE01-3EFF15AEFED6","9043E7EF-8956-465D-AB71-0644E0B4B4A9","2016/09/21","N","Yes","Compliance Inspection"
"F1D3A691-011C-4BF3-9266-B204DC9D2BAE","9043E7EF-8956-465D-AB71-0644E0B4B4A9","2017/03/30","N","Yes","Compliance Inspection"
"A1BEC2AE-568A-47FB-B936-7E0ED2EAB90E","9043E7EF-8956-465D-AB71-0644E0B4B4A9","2016/04/01","N","Yes","Compliance Inspection"
"3EE191A3-4766-4322-AEDA-976CD3F97C8E","9043E7EF-8956-465D-AB71-0644E0B4B4A9","2015/11/04","N","Yes","Compliance Inspection"
"6DD361E5-41F4-490C-B03D-4C2F9A8FED30","66CA6806-AF51-4ADA-9653-064FAB451660","2016/01/14","N","Yes","Compliance Inspection"
"612BFFE0-4ACA-49A5-AB85-25520005C447","66CA6806-AF51-4ADA-9653-064FAB451660","2015/10/14","N","Yes","Compliance Inspection"
"A0A36855-964C-4D2E-8E98-9B1F1AB658B1","66CA6806-AF51-4ADA-9653-064FAB451660","2016/07/08","N","Yes","Compliance Inspection"
"14CDAB2D-ED38-4D5E-874E-1A82D5E64623","66CA6806-AF51-4ADA-9653-064FAB451660","2016/10/19","N","Yes","Compliance Inspection"
"FE93FB83-4A23-4DAD-B798-7F592FC132AC","66CA6806-AF51-4ADA-9653-064FAB451660","2017/02/22","N","Yes","Compliance Inspection"
"DDCB9716-825E-4866-8DB8-A8BC9D7B26EB","EA2767E8-E677-4DF8-9504-065F6B0F1BB5","2016/08/19","N","No","Compliance Inspection"
"6B3564E6-D53E-4DBE-AEB6-553C75451B18","EA2767E8-E677-4DF8-9504-065F6B0F1BB5","2015/10/13","Y","No","Compliance Inspection"
"07E9590E-86D4-447F-B53B-D466D39DCD74","EA2767E8-E677-4DF8-9504-065F6B0F1BB5","2016/04/15","N","No","Compliance Inspection"
"537C91B8-C2EF-4043-BE95-127B78BC9357","EA2767E8-E677-4DF8-9504-065F6B0F1BB5","2016/12/15","Y","No","Compliance Inspection"
"FAC11571-6481-4B4F-8821-EEAF99351FEC","EA2767E8-E677-4DF8-9504-065F6B0F1BB5","2017/03/09","N","No","Re-inspection"
"EFC15D13-6AE0-47D1-B064-5E372D528AD6","EA2767E8-E677-4DF8-9504-065F6B0F1BB5","2017/02/17","Y","No","Compliance Inspection"
"8C7EC7EA-3772-423B-A603-225117853092","5D15C77D-277B-4978-9874-067AA9F8E0CD","2015/09/19","N","No","Compliance Inspection"
"C2F82E0C-EF7B-4358-9441-BAB9BE85EC2B","5D15C77D-277B-4978-9874-067AA9F8E0CD","2016/10/15","N","No","Compliance Inspection"
"9BA6E41D-94EE-4D8C-B1A9-A4E833665F8C","5D15C77D-277B-4978-9874-067AA9F8E0CD","2017/04/29","Y","No","Compliance Inspection"
"1AEB7897-4F63-4398-927F-3DCB7226028D","5D15C77D-277B-4978-9874-067AA9F8E0CD","2016/04/09","N","No","Compliance Inspection"
"ADAE66B1-E6E3-4A7D-8305-EC24F7CD148A","B4216FBA-A216-4045-9ED2-067DCB84DD90","2016/04/18","N","Yes","Compliance Inspection"
"A9108249-BD1F-415C-915D-7205370168CF","B4216FBA-A216-4045-9ED2-067DCB84DD90","2016/10/19","N","Yes","Compliance Inspection"
"37FAD537-48CC-402B-A9E0-1D1255D5B3E5","B4216FBA-A216-4045-9ED2-067DCB84DD90","2015/10/30","N","No","Re-inspection"
"41D9E8E8-417B-47F6-8916-8424B4B9A2A8","B4216FBA-A216-4045-9ED2-067DCB84DD90","2017/06/20","N","No","Compliance Inspection"
"3BFB2094-2405-4649-8B08-16A04564F386","B4216FBA-A216-4045-9ED2-067DCB84DD90","2015/10/21","N","Yes","Compliance Inspection"
"01F096C8-C3AE-4936-8295-A102712703BF","A0DB0596-53D4-4E5B-9BA3-06A18F8B4DB5","2015/10/20","Y","Yes","Compliance Inspection"
"595A1F6F-8F74-402C-B359-3BAFF2220AB3","A0DB0596-53D4-4E5B-9BA3-06A18F8B4DB5","2015/12/18","N","No","Re-inspection"
"D5F5FB6E-3B28-4093-B065-4A299FE1EAC9","A0DB0596-53D4-4E5B-9BA3-06A18F8B4DB5","2017/08/01","N","Yes","Compliance Inspection"
"D94CFF2B-CC00-454A-AE56-2AEF750099E6","A0DB0596-53D4-4E5B-9BA3-06A18F8B4DB5","2016/10/11","N","No","Re-inspection"
"B6D9D832-578C-47CA-9CF3-D5FA2CD89841","A0DB0596-53D4-4E5B-9BA3-06A18F8B4DB5","2016/07/05","N","Yes","Compliance Inspection"
"040931A6-40B5-4B39-B1DA-5D651E08E15D","A0DB0596-53D4-4E5B-9BA3-06A18F8B4DB5","2016/10/07","Y","Yes","Compliance Inspection"
"3BC3D928-DB85-4B9E-93D6-835A2AEA5FB1","A0DB0596-53D4-4E5B-9BA3-06A18F8B4DB5","2016/02/19","N","Yes","Compliance Inspection"
"4CFA3369-2B10-4044-AA9A-06A0C837D5D6","A0DB0596-53D4-4E5B-9BA3-06A18F8B4DB5","2017/02/17","N","No","Re-inspection"
"E036670E-2A0E-481B-9577-D5B735569F20","A0DB0596-53D4-4E5B-9BA3-06A18F8B4DB5","2017/02/13","Y","Yes","Compliance Inspection"
"27E20B9E-8B10-403E-9297-EE709E46714A","69D607B9-2154-49BC-8884-06A289EC89CE","2016/11/03","N","No","Compliance Inspection"
"73C87BE2-3658-4725-BFCE-A89EC599E756","E16A98A3-80B4-4D82-B567-06F2F898E0FD","2016/02/29","N","Yes","Compliance Inspection"
"D46E0002-F10A-4801-98FC-18801AED4926","E16A98A3-80B4-4D82-B567-06F2F898E0FD","2017/04/10","N","Yes","Compliance Inspection"
"3B4C4321-A525-4BC3-8619-B2F7F6DADA3E","E16A98A3-80B4-4D82-B567-06F2F898E0FD","2016/11/29","N","Yes","Compliance Inspection"
"0EFDF344-C633-42A4-992A-A0BD87163356","F7A64F0B-029D-4CAF-AF5C-07401660D3D3","2016/03/31","N","No","Compliance Inspection"
"36E91A1D-ED41-4D79-9068-C9BB3E8E90F2","F7A64F0B-029D-4CAF-AF5C-07401660D3D3","2016/09/16","N","No","Compliance Inspection"
"6B06FB62-26A1-4F17-B153-9DB625148E76","F7A64F0B-029D-4CAF-AF5C-07401660D3D3","2017/04/21","N","No","Compliance Inspection"
"F14CACDA-35A8-4C07-8425-12B500D75711","CBB714D5-7989-4422-BC46-075BC3458BBA","2016/09/08","N","Yes","Compliance Inspection"
"8B95D8D4-F50E-4472-B734-B64CA6447C60","CBB714D5-7989-4422-BC46-075BC3458BBA","2017/05/25","Y","No","Compliance Inspection"
"A684FCBA-C8BA-4B98-BE91-6EE1217506D0","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2016/04/26","N","Yes","Compliance Inspection"
"93118485-0E46-4C63-B304-F80203FE6059","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2016/12/07","N","No","Compliance Inspection"
"73B6A500-7E4A-407C-95EE-431B26A4F760","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2016/08/18","Y","No","Re-inspection"
"B07C3FE2-CF13-449E-8160-CD35CD50299E","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2017/03/21","Y","Yes","Compliance Inspection"
"B9883A0F-2165-4B7E-AD36-46B978F10552","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2016/08/05","N","No","Re-inspection"
"DC62DB63-E117-4F06-832C-86C031F79C92","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2016/08/19","N","No","Re-inspection"
"150F2265-6714-4182-95B8-E610342B34B9","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2016/08/03","Y","No","Compliance Inspection"
"29DA53A6-6020-4722-85A9-36D6EEB63743","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2017/08/22","N","Yes","Compliance Inspection"
"B9F88D46-2C29-4F1C-8590-0B778DAFA980","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2017/08/15","N","Yes","Compliance Inspection"
"32AD4A58-3B7D-40A4-8823-F0B9E6AE7FCC","36B5F79F-781A-4C06-9FB9-075C3F5A13F3","2015/10/13","N","Yes","Compliance Inspection"
"83C64853-29BB-46B8-A6B4-EA5D33A2A1AE","E24CDC2C-A515-486D-8DAD-0768F5AFC35B","2016/05/17","N","No","Compliance Inspection"
"367A7E42-3B59-4677-ABBD-A9FB510473BE","E24CDC2C-A515-486D-8DAD-0768F5AFC35B","2017/01/16","N","No","Compliance Inspection"
"1018F492-C575-404F-9C79-4D1669013BD5","E24CDC2C-A515-486D-8DAD-0768F5AFC35B","2016/09/19","N","No","Compliance Inspection"
"A57974F9-0903-4693-AD0C-8ACA0ACB934A","E24CDC2C-A515-486D-8DAD-0768F5AFC35B","2015/09/30","N","No","Compliance Inspection"
"4AEF0543-9343-44B5-892D-BFB7C9B59AC9","E24CDC2C-A515-486D-8DAD-0768F5AFC35B","2016/01/07","N","No","Compliance Inspection"
"54610D58-C676-4193-877C-1B1DB3653EB4","E24CDC2C-A515-486D-8DAD-0768F5AFC35B","2017/05/18","N","No","Compliance Inspection"
"B9F44420-7003-445E-BD2C-520F2801FF92","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2016/11/15","Y","Yes","Compliance Inspection"
"ED3E7079-00F0-4024-87A0-CBE299D83AC8","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2016/04/11","Y","Yes","Compliance Inspection"
"3D0CBCB8-51E0-431A-B738-DFD98E1A5408","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2017/08/10","Y","Yes","Compliance Inspection"
"9702D91D-C096-406C-906A-8B3DC68BAA77","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2017/08/15","N","Yes","Re-inspection"
"BB1700B5-F13B-4BFD-B62F-2F8F8D585D9D","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2015/11/27","N","No","Re-inspection"
"253DF483-24F0-49A7-B810-FA48E00F60E4","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2015/11/23","Y","Yes","Compliance Inspection"
"31665B46-D1F2-4877-9959-F366549120AE","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2016/07/25","Y","Yes","Compliance Inspection"
"FC091774-5405-4FEF-8194-E0D956DBF9CB","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2016/11/16","N","Yes","Re-inspection"
"78839441-C304-47AF-A0F8-FD4C6920B8A4","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2016/04/15","N","Yes","Re-inspection"
"EBBB514A-6307-4C69-BCE0-D9DC44DE7B3C","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2016/07/29","N","Yes","Re-inspection"
"F3FE347E-5D25-4670-9077-C0F8FB6D937D","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2016/04/15","Y","No","Re-inspection"
"43609C00-7DEF-4237-B159-20270C555E0D","AB786C17-CE78-4ED7-BE65-0779FBC4CAE1","2017/04/12","N","Yes","Compliance Inspection"
"3F9D385E-55BE-4DE4-80B0-98A580D680FF","874CD319-5E01-4A12-9831-078AA8B1286A","2016/08/15","N","Yes","Compliance Inspection"
"64153D81-7D47-4185-98F8-BBA65903E4F8","874CD319-5E01-4A12-9831-078AA8B1286A","2016/03/03","N","Yes","Compliance Inspection"
"14170B65-1BA9-4B48-8E4D-C727A1F39158","874CD319-5E01-4A12-9831-078AA8B1286A","2017/08/09","N","No","Compliance Inspection"
"B9AC1D83-50DE-4C44-BA14-AAE0D16154EC","874CD319-5E01-4A12-9831-078AA8B1286A","2017/01/18","N","Yes","Compliance Inspection"
"2127A48A-D575-4A51-A646-916CB7CE997D","F948A06D-262C-45F3-AC41-07935A7B4937","2016/09/13","N","Yes","Compliance Inspection"
"08C48053-727A-413F-966D-400BFDAEC268","F948A06D-262C-45F3-AC41-07935A7B4937","2016/03/24","N","Yes","Compliance Inspection"
"704E9D93-C1F3-4358-A29F-D6D4E3E578A9","F948A06D-262C-45F3-AC41-07935A7B4937","2017/02/28","N","No","Compliance Inspection"
"D3CB4508-458B-4598-814F-5362D81E7CE1","82AB9BEF-BCA9-46C6-9658-07EF5C7B6AAD","2017/07/05","N","No","Compliance Inspection"
"4C93E231-CF6A-4E41-A381-445FB57EE959","82AB9BEF-BCA9-46C6-9658-07EF5C7B6AAD","2015/12/30","N","No","Compliance Inspection"
"900917DF-3A3D-4C49-8189-58D716A7F780","82AB9BEF-BCA9-46C6-9658-07EF5C7B6AAD","2016/09/19","N","No","Compliance Inspection"
"F3483081-4895-41B7-BB2F-F8C4CB7E6F64","1D15A35A-5A44-45EB-83A0-07FFD96A3CCD","2016/06/15","N","Yes","Compliance Inspection"
"AA1B2067-CE44-468D-9E1F-46FC8A8CB480","1D15A35A-5A44-45EB-83A0-07FFD96A3CCD","2015/11/03","N","Yes","Compliance Inspection"
"8254D4E6-FFA5-4A81-820C-8E8BF5FC2E60","1D15A35A-5A44-45EB-83A0-07FFD96A3CCD","2017/08/10","N","No","Re-inspection"
"D45CD643-303A-42E4-B45B-14D6FAC2D977","1D15A35A-5A44-45EB-83A0-07FFD96A3CCD","2017/07/31","N","No","Compliance Inspection"
"A10D3F8F-6523-481E-B092-1B028DAE409B","1D15A35A-5A44-45EB-83A0-07FFD96A3CCD","2016/10/18","N","Yes","Compliance Inspection"
"8C6145A7-6638-4297-9F53-A34E757B86A8","1D15A35A-5A44-45EB-83A0-07FFD96A3CCD","2017/04/11","N","Yes","Compliance Inspection"
"C2103678-8108-41BB-8D3E-165A506909EE","1D15A35A-5A44-45EB-83A0-07FFD96A3CCD","2016/04/11","N","Yes","Compliance Inspection"
"94172895-C289-4D6C-B34A-DCBCBDC7EBE3","78EABAEA-8796-4BE9-9E81-0811BC816745","2015/11/04","N","Yes","Compliance Inspection"
"6B93DEB2-92EC-484F-8455-7CC49172092A","78EABAEA-8796-4BE9-9E81-0811BC816745","2016/10/11","N","No","Compliance Inspection"
"65D8E3F5-0EF2-460B-8304-E75638176E88","78EABAEA-8796-4BE9-9E81-0811BC816745","2016/05/10","N","Yes","Compliance Inspection"
"2D270BBA-CB26-429F-97F8-6EEE89C8F424","78EABAEA-8796-4BE9-9E81-0811BC816745","2017/04/04","N","Yes","Compliance Inspection"
"DCF1A608-38E1-498D-B37C-81525F16350D","828741C2-4712-4B6B-88BF-081C7C9E27F9","2017/03/24","N","No","Compliance Inspection"
"ABB859E7-EF28-4BA0-A9BB-AF11B24B54DF","9A2F8AB1-B0AF-4AE2-BE26-085395F574B3","2016/10/20","N","Yes","Compliance Inspection"
"A196C766-BB89-499A-8A43-74683F95CB80","9A2F8AB1-B0AF-4AE2-BE26-085395F574B3","2016/05/31","N","Yes","Compliance Inspection"
"C74A17CF-797B-46E4-B51C-75C70B464E99","9A2F8AB1-B0AF-4AE2-BE26-085395F574B3","2017/04/12","N","Yes","Compliance Inspection"
"51444FFF-914C-480E-B2A6-7E978DF12859","9A2F8AB1-B0AF-4AE2-BE26-085395F574B3","2015/11/02","N","Yes","Compliance Inspection"
"3A4F799C-EF4D-478E-BFA3-CB8C7A95F8CF","CE243EDB-1F60-4A1B-BEBF-085EE5006C8D","2017/01/12","Y","Yes","Compliance Inspection"
"C5ABD93E-DE7F-4F59-BADF-ACF593184B21","CE243EDB-1F60-4A1B-BEBF-085EE5006C8D","2016/02/23","N","Yes","Compliance Inspection"
"40F195FA-4EF8-41C5-A5E5-6766F2E14068","CE243EDB-1F60-4A1B-BEBF-085EE5006C8D","2016/06/17","Y","Yes","Compliance Inspection"
"358386CF-9BE9-46ED-9239-9453BAD7C4FD","CE243EDB-1F60-4A1B-BEBF-085EE5006C8D","2017/01/20","N","No","Re-inspection"
"E8D40CA9-B513-47F7-9AFC-8A1E0B795DC1","CE243EDB-1F60-4A1B-BEBF-085EE5006C8D","2016/11/08","N","Yes","Compliance Inspection"
"FFD85D6C-5129-4DC5-941A-0874318095FB","CE243EDB-1F60-4A1B-BEBF-085EE5006C8D","2015/11/10","N","Yes","Compliance Inspection"
"A76A478F-CF84-4CBC-98F8-A1FF0C66943C","CE243EDB-1F60-4A1B-BEBF-085EE5006C8D","2015/11/17","N","Yes","Re-inspection"
"9E8E8B0C-DA3A-4084-82B0-7B5AB65AD144","CE243EDB-1F60-4A1B-BEBF-085EE5006C8D","2015/09/02","N","Yes","Re-inspection"
"92F53190-FF09-4555-91DD-B6BCF293D465","E0E0E168-6D01-4ED4-B90D-0867CA9262EE","2015/09/19","N","No","Compliance Inspection"
"81191A92-AD66-4616-9017-64FAE19F26CB","E0E0E168-6D01-4ED4-B90D-0867CA9262EE","2017/04/29","N","No","Compliance Inspection"
"D799DA2F-AE27-48B5-B3DB-D518A5293102","E0E0E168-6D01-4ED4-B90D-0867CA9262EE","2016/04/09","N","Yes","Compliance Inspection"
"FDABDC53-21AF-4535-9DAE-DF4D853F5CB4","4DFF46E1-FC0D-4AC4-8824-08791F7FFDF9","2017/05/01","N","Yes","Compliance Inspection"
"39F8152D-69DF-4C11-8AE9-08F8734E024E","4DFF46E1-FC0D-4AC4-8824-08791F7FFDF9","2016/10/12","N","Yes","Compliance Inspection"
"45527A9F-BF75-4AFA-B286-43485A948CDA","4DFF46E1-FC0D-4AC4-8824-08791F7FFDF9","2017/02/13","N","Yes","Compliance Inspection"
"B393BDCE-1EB4-4783-AAAE-28B2ABA5FF41","4DFF46E1-FC0D-4AC4-8824-08791F7FFDF9","2016/03/22","N","Yes","Compliance Inspection"
"0FEFB8CD-A764-4762-A081-DF59B2F6DEE9","4DFF46E1-FC0D-4AC4-8824-08791F7FFDF9","2015/11/24","N","Yes","Compliance Inspection"
"D5BE6195-E9AE-429C-85D8-4EE2C7C8D3D5","4DFF46E1-FC0D-4AC4-8824-08791F7FFDF9","2015/12/18","N","Yes","Compliance Inspection"
"BAB8063F-5B6E-40B7-A4F4-856DC6F2E204","4DFF46E1-FC0D-4AC4-8824-08791F7FFDF9","2016/07/22","N","Yes","Compliance Inspection"
"E6EDF243-E159-4765-8306-42DC0A817F3F","77EE0422-969E-4F51-9EA6-0882EE1E3FB5","2016/04/13","N","No","Compliance Inspection"
"352ED3CB-96CE-463F-9C35-674B029DBF1E","77EE0422-969E-4F51-9EA6-0882EE1E3FB5","2017/03/10","N","No","Compliance Inspection"
"80FF0A58-30C0-4088-B443-76DF132010E1","03E9C1AF-746B-4AEE-B3D6-088FA05E9503","2016/07/20","N","Yes","Compliance Inspection"
"F24EA5C3-7CC8-4EFB-B814-CD1F6B6E6390","03E9C1AF-746B-4AEE-B3D6-088FA05E9503","2016/04/06","N","Yes","Compliance Inspection"
"71029CE6-59CA-4B5E-9885-EC055632455B","03E9C1AF-746B-4AEE-B3D6-088FA05E9503","2016/12/06","N","No","Compliance Inspection"
"276B3E73-F90C-4114-9D37-DDFB04AA6091","03E9C1AF-746B-4AEE-B3D6-088FA05E9503","2017/04/20","N","No","Re-inspection"
"A26DD5A4-6587-4A14-958F-ADB40B3C7D6E","03E9C1AF-746B-4AEE-B3D6-088FA05E9503","2017/03/29","Y","No","Compliance Inspection"
"AFBF7200-EC00-4396-9B12-2815AE0767E7","03E9C1AF-746B-4AEE-B3D6-088FA05E9503","2017/04/06","Y","No","Re-inspection"
"2D07D083-C689-4EE6-8A1A-B045EF7806E6","03E9C1AF-746B-4AEE-B3D6-088FA05E9503","2017/08/16","N","Yes","Compliance Inspection"
"C0652F8D-238F-4133-B1B9-0575F3BBDADD","03E9C1AF-746B-4AEE-B3D6-088FA05E9503","2015/12/16","N","Yes","Compliance Inspection"
"94A4B3E4-D484-438E-9168-A5C0100A56BC","DFEF3EA2-4E57-435D-9170-08AEDA66AFF1","2016/08/17","Y","Yes","Compliance Inspection"
"7DC70B0D-FC5C-4A8F-A380-CC115CA47106","DFEF3EA2-4E57-435D-9170-08AEDA66AFF1","2017/04/04","N","Yes","Compliance Inspection"
"B3E68DBB-6BAB-4180-ABB6-DB8005866607","DFEF3EA2-4E57-435D-9170-08AEDA66AFF1","2016/03/30","N","Yes","Compliance Inspection"
"320F0B4A-EF19-4981-A6A3-B52BE3DF7922","DFEF3EA2-4E57-435D-9170-08AEDA66AFF1","2015/11/19","N","Yes","Compliance Inspection"
"FDA495F1-E156-4CC0-BB9D-4A5BE5BAC737","DFEF3EA2-4E57-435D-9170-08AEDA66AFF1","2017/08/15","N","Yes","Compliance Inspection"
"B27CA152-045C-4FAC-B4E9-B4EA04490DC0","DFEF3EA2-4E57-435D-9170-08AEDA66AFF1","2016/11/29","N","Yes","Compliance Inspection"
"935AD079-DC1C-42D2-9740-0AEA38FBC15F","DFEF3EA2-4E57-435D-9170-08AEDA66AFF1","2016/09/22","N","No","Re-inspection"
"824FC39F-A1F2-44F4-99D2-511DFB3CE260","60B32250-BB0D-4448-914C-08D1CF8B64E1","2017/03/03","N","No","Re-inspection"
"D4E27FA6-7BC1-4C8E-8F7F-DFC096F7D70E","60B32250-BB0D-4448-914C-08D1CF8B64E1","2017/07/24","N","No","Compliance Inspection"
"EB7EB6D4-E310-4388-9C15-7D5740EF5712","60B32250-BB0D-4448-914C-08D1CF8B64E1","2017/02/22","N","No","Compliance Inspection"
"E349CEDD-0F0F-45EB-AD04-9A773DD3B951","3DFA1960-CD9B-4DC1-A36E-08E5E1B12A19","2017/03/29","N","Yes","Compliance Inspection"
